id,uuid,title,url,geoHash,type,typology_id,typology_name,contract,isNew,luxury,visibility,isProjectLike,isMosaic,propertiesCount,price_value,price_formatted,price_min,price_max,price_range,price_visible,surface,rooms,bathrooms,floor,floor_number,floor_ga4value,elevator,address,latitude,longitude,city,province,region,macrozone,nation,description,caption,ga4features,ga4Heating,ga4Garage,views,agency_id,agency_type,agency_name,agency_label,agency_url,photo_id,photo_caption,photo_url_small,photo_url_medium,photo_url_large,typologyGA4Translation,matchSearch
119281839,6de69d48-2e92-58d5-afb2-9b79dfae6546,"Bilocale via Vignette 107, Centro, Pietra Ligure",https://www.immobiliare.it/annunci/119281839/,spvghkdv,ad,14,Appartamento,rent,False,False,premium,False,False,,,prezzo su richiesta,,,Prezzo su richiesta,False,40 m²,2,1,"2°, con ascensore",2,2,True,Via Vignette,44.1468,8.2767,Pietra Ligure,Savona,Liguria,Centro,Italia,,BILOCALE 4 POSTI LETTO CON BALCONATA ZONA CENTRO PIETRA L.,"porta blindata, esposizione interna, accesso per disabili, balcone, impianto tv centralizzato, arredato",Autonomo,,,81026.0,agency,Aurelia di Massa Carlo s.a.s.,agenzia,https://www.immobiliare.it/agenzie-immobiliari/81026/aurelia-pietra-ligure/,1671030083.0,Camera da letto,https://pwm.im-cdn.it/image/1671030083/xxs-c.jpg,https://pwm.im-cdn.it/image/1671030083/m-c.jpg,https://pwm.im-cdn.it/image/1671030083/xxl.jpg,Appartamento,
117154921,873f13c1-f857-514b-bec9-023774b44034,"Appartamento via Don Giovanni Minzoni, Centro, Varazze",https://www.immobiliare.it/annunci/117154921/,spyh7k4k,ad,14,Appartamento,rent,False,False,premium,False,False,,1100.0,€ 1.100/mese,,,1.001 - 1.500 &euro;,True,103 m²,5,2,1°,1,1,,Via Don Giovanni Minzoni,44.3641,8.5835,Varazze,Savona,Liguria,Centro,Italia,,"Appartamento con vista mare in Via Don Minzoni, Varazze","porta blindata, balcone, terrazzo, arredato, esposizione doppia",Autonomo,,"mare, panoramica",229869.0,agency,Immobiliare 21,agenzia,https://www.immobiliare.it/agenzie-immobiliari/229869/immobiliare-21/,1719734232.0,Terrazzo,https://pwm.im-cdn.it/image/1719734232/xxs-c.jpg,https://pwm.im-cdn.it/image/1719734232/m-c.jpg,https://pwm.im-cdn.it/image/1719734232/xxl.jpg,Appartamento,
119281361,cbb2e05e-66d6-586e-a3c0-b93aaf8fa896,"Quadrilocale via Aurelia 264, Centro, Loano",https://www.immobiliare.it/annunci/119281361/,spvg5c5f,ad,14,Appartamento,rent,False,False,premium,False,False,,,prezzo su richiesta,,,Prezzo su richiesta,False,70 m²,4,1,"5°, con ascensore",5,5,True,Via Aurelia,44.127,8.2562,Loano,Savona,Liguria,Centro,Italia,,"QUADRILOCALE 6 POSTI LETTO, CENTRO LOANO, TERMOAUTONOMO","accesso per disabili, balcone, impianto tv centralizzato, arredato",Autonomo,,,81026.0,agency,Aurelia di Massa Carlo s.a.s.,agenzia,https://www.immobiliare.it/agenzie-immobiliari/81026/aurelia-pietra-ligure/,1671020379.0,Balcone,https://pwm.im-cdn.it/image/1671020379/xxs-c.jpg,https://pwm.im-cdn.it/image/1671020379/m-c.jpg,https://pwm.im-cdn.it/image/1671020379/xxl.jpg,Appartamento,
116735859,f2737117-bb7e-5c6e-a9a5-aa4feb8df2a3,"Quadrilocale via Roma 48, Via Roma, Borgo Barusso, Alassio",https://www.immobiliare.it/annunci/116735859/,spvf3cfy,ad,14,Appartamento,rent,False,False,premium,False,False,,1000.0,€ 1.000/mese,,,501 - 1000 &euro;,True,80 m²,4,1,Piano rialzato,piano rialzato,piano rialzato,,Via Roma,44.0,8.16688,Alassio,Savona,Liguria,"Via Roma, Borgo Barusso",Italia,,,"porta blindata, terrazzo, impianto tv con parabola satellitare, arredato",Assente,,mare,16017.0,agency,Broker - Servizi Immobiliari,agenzia,https://www.immobiliare.it/agenzie-immobiliari/16017/broker-alassio/,1619014249.0,Balcone,https://pwm.im-cdn.it/image/1619014249/xxs-c.jpg,https://pwm.im-cdn.it/image/1619014249/m-c.jpg,https://pwm.im-cdn.it/image/1619014249/xxl.jpg,Appartamento,
120106350,64375b31-863a-599f-b919-b24514969f83,"Bilocale via, Laigueglia",https://www.immobiliare.it/annunci/120106350/,spvf1wj5,ad,14,Appartamento,rent,False,False,premium,False,False,,1700.0,€ 1.700/mese,,,1.501 - 2.000 &euro;,True,45 m²,2,1,2° piano,2 piano,2 piano,,VIA,43.9789,8.15889,Laigueglia,Savona,Liguria,,Italia,,,"balcone, terrazzo, arredato",Autonomo,1 in box privato/box in garage,"mare, panoramica",52838.0,agency,Agenzia Immobiliare Mangili snc,agenzia,https://www.immobiliare.it/agenzie-immobiliari/52838/mangili-bergamo/,1692581888.0,Vista,https://pwm.im-cdn.it/image/1692581888/xxs-c.jpg,https://pwm.im-cdn.it/image/1692581888/m-c.jpg,https://pwm.im-cdn.it/image/1692581888/xxl.jpg,Appartamento,
119464059,452cd114-0f44-51aa-be8a-468443cd1872,"Monolocale via Alessandro Manzoni, Muretto di Alassio, Stazione, Corso Marconi, Alassio",https://www.immobiliare.it/annunci/119464059/,spvf658k,ad,14,Appartamento,rent,False,False,premium,False,False,,,prezzo su richiesta,,,Prezzo su richiesta,False,38 m²,1,1,Piano rialzato,piano rialzato,piano rialzato,,Via Alessandro Manzoni,44.0093,8.1745,Alassio,Savona,Liguria,"Muretto di Alassio, Stazione, Corso Marconi",Italia,,MONOLOCALE VICINO AL MARE IN AFFITTO PER LE VACANZE,"esposizione esterna, armadio a muro, impianto tv centralizzato, arredato",Autonomo,,,100314.0,agency,Immobiliare DaVinci ,agenzia,https://www.immobiliare.it/agenzie-immobiliari/100314/da-vinci-alassio/,1674937229.0,Salone,https://pwm.im-cdn.it/image/1674937229/xxs-c.jpg,https://pwm.im-cdn.it/image/1674937229/m-c.jpg,https://pwm.im-cdn.it/image/1674937229/xxl.jpg,Appartamento,
106578617,49bc7ddc-b3aa-5260-9972-706c45255051,"Bilocale corso Europa 40, Via Roma, Borgo Barusso, Alassio",https://www.immobiliare.it/annunci/106578617/,spvf3cgk,ad,14,Appartamento,rent,False,False,premium,False,False,,2600.0,€ 2.600/mese,,,oltre 2.000 &euro;,True,40 m²,2,1,"2°, con ascensore",2,2,True,Corso Europa,44.0008,8.1667,Alassio,Savona,Liguria,"Via Roma, Borgo Barusso",Italia,,Bilocale 50 mt dal mare,"porta blindata, esposizione esterna, accesso per disabili, balcone, impianto tv centralizzato, arredato",Autonomo,,,2480.0,agency,Affiliato Fondocasa - Alassio,agenzia,https://www.immobiliare.it/agenzie-immobiliari/2480/fondocasa-alassio/,1425952119.0,cucina,https://pwm.im-cdn.it/image/1425952119/xxs-c.jpg,https://pwm.im-cdn.it/image/1425952119/m-c.jpg,https://pwm.im-cdn.it/image/1425952119/xxl.jpg,Appartamento,
120892702,b368ff39-d6f9-5fe1-b50a-2cdda2353f38,"Trilocale via del Golf 86, Villafranca, Garlenda",https://www.immobiliare.it/annunci/120892702/,spvf88e6,ad,14,Appartamento,rent,False,False,premium,False,False,,,prezzo su richiesta,,,Prezzo su richiesta,False,90 m²,3,1,Piano terra,piano terra,piano terra,,Via del Golf,44.0364,8.1126,Garlenda,Savona,Liguria,Villafranca,Italia,,GOLF CLUB GARLENDA   - Appartamento trilocale con giardino,"campo da tennis, impianto di allarme, esposizione esterna, armadio a muro, terrazzo, piscina, impianto tv con parabola satellitare, arredato",Centralizzato,1 in parcheggio/garage comune,db_feature.view.id_9,79489.0,agency,Case di Corte di Russo Letizia,agenzia,https://www.immobiliare.it/agenzie-immobiliari/79489/case-di-corte/,1716602102.0,Zona,https://pwm.im-cdn.it/image/1716602102/xxs-c.jpg,https://pwm.im-cdn.it/image/1716602102/m-c.jpg,https://pwm.im-cdn.it/image/1716602102/xxl.jpg,Appartamento,
109194595,b27dbe37-058b-58b2-81a4-33b73ffa8d34,"Bilocale via Teano 1, Borghetto Santo Spirito",https://www.immobiliare.it/annunci/109194595/,spvfgt9h,ad,14,Appartamento,rent,False,False,premium,False,False,,500.0,€ 500/mese,,,fino a 500 &euro;,True,57 m²,2,1,1°,1,1,,Via Teano,44.1082,8.2413,Borghetto Santo Spirito,Savona,Liguria,,Italia,,Bilocale vicinanza mare a 50 metri,"cancello elettrico, porta blindata, balcone, impianto tv centralizzato, arredato, esposizione doppia",Autonomo,,,110130.0,agency,Ecco Casa,agenzia,https://www.immobiliare.it/agenzie-immobiliari/110130/ecco-casa-torino/,1470585415.0,Cucina,https://pwm.im-cdn.it/image/1470585415/xxs-c.jpg,https://pwm.im-cdn.it/image/1470585415/m-c.jpg,https://pwm.im-cdn.it/image/1470585415/xxl.jpg,Appartamento,
118675739,d24e91a9-b0e8-53b8-8dc8-e1c7d9ed5082,"Trilocale vicolo Maone, 2, Legino, Zinola, Fornaci, Savona",https://www.immobiliare.it/annunci/118675739/,spyh08q8,ad,14,Appartamento,rent,False,False,premium,False,False,,850.0,€ 850/mese,,,501 - 1000 &euro;,True,96 m²,3,2,Piano rialzato,piano rialzato,piano rialzato,,"VICOLO MAONE, 2",44.2984,8.46841,Savona,Savona,Liguria,"Legino, Zinola, Fornaci",Italia,,Appartamento,"caminetto, arredato",Autonomo,1 in parcheggio/garage comune,,387766.0,agency,Gabetti Franchising Savona Centro,agenzia,https://www.immobiliare.it/agenzie-immobiliari/387766/gabetti-savona-vado-ligure/,1657509961.0,Facciata,https://pwm.im-cdn.it/image/1657509961/xxs-c.jpg,https://pwm.im-cdn.it/image/1657509961/m-c.jpg,https://pwm.im-cdn.it/image/1657509961/xxl.jpg,Appartamento,
114842391,38c1e189-ccec-5806-8590-8f1caca69f2c,"Bilocale buono stato, secondo piano, Centro Storico, Savona",https://www.immobiliare.it/annunci/114842391/,spyh1460,ad,14,Appartamento,rent,False,False,premium,False,False,,,prezzo su richiesta,,,Prezzo su richiesta,False,60 m²,2,1,2°,2,2,,Via Quarda Inferiore,44.3093,8.4845,Savona,Savona,Liguria,Centro Storico,Italia,,BILOCALE CENTRO STORICO,"esposizione esterna, impianto tv centralizzato, arredato",Autonomo,,,236920.0,agency,Non Solo Affitti Di Carla Gentile,agenzia,https://www.immobiliare.it/agenzie-immobiliari/236920/non-solo-affitti-savona/,1581963919.0,Salone,https://pwm.im-cdn.it/image/1581963919/xxs-c.jpg,https://pwm.im-cdn.it/image/1581963919/m-c.jpg,https://pwm.im-cdn.it/image/1581963919/xxl.jpg,Appartamento,
120378224,5396e0c9-67eb-5d31-bcad-06b533fb224d,"Bilocale via Mistrangelo, Centro Storico, Savona",https://www.immobiliare.it/annunci/120378224/,spyh1420,ad,14,Appartamento,rent,False,False,premium,False,False,,1500.0,€ 1.500/mese,,,1.001 - 1.500 &euro;,True,60 m²,2,2,2°,2,2,,Via Mistrangelo,44.3093,8.48164,Savona,Savona,Liguria,Centro Storico,Italia,,Bilocale arredato con terrazzo,"terrazzo, impianto tv con parabola satellitare, solo cucina arredata",Assente,,,226796.0,agency,Soluzioni Immobiliari,agenzia,https://www.immobiliare.it/agenzie-immobiliari/226796/soluzioni-immobiliari-savona/,1701091730.0,Salone,https://pwm.im-cdn.it/image/1701091730/xxs-c.jpg,https://pwm.im-cdn.it/image/1701091730/m-c.jpg,https://pwm.im-cdn.it/image/1701091730/xxl.jpg,Appartamento,
72301806,394aedc4-0b69-5edc-ab59-3f5915b734ae,"Trilocale corso 4 Novembre, Borghetto Santo Spirito",https://www.immobiliare.it/annunci/72301806/,spvfgw68,ad,14,Appartamento,rent,False,False,premium,False,False,,,prezzo su richiesta,,,Prezzo su richiesta,False,70 m²,3,1,"4°, con ascensore",4,4,True,Corso 4 Novembre,44.1116,8.2432,Borghetto Santo Spirito,Savona,Liguria,,Italia,,Trilocale,"esposizione esterna, balcone, impianto tv con parabola satellitare, arredato",Centralizzato,,,185206.0,agency,Abimar,agenzia,https://www.immobiliare.it/agenzie-immobiliari/185206/abimar-borghetto-santo-spirito/,772634632.0,Foto 1,https://pwm.im-cdn.it/image/772634632/xxs-c.jpg,https://pwm.im-cdn.it/image/772634632/m-c.jpg,https://pwm.im-cdn.it/image/772634632/xxl.jpg,Appartamento,
121010990,3085f208-cec6-539a-b99f-822e4aa7ac06,"Bilocale via Andrea Doria, Laigueglia",https://www.immobiliare.it/annunci/121010990/,spvf1w6v,ad,14,Appartamento,rent,False,False,premium,False,False,,2000.0,€ 2.000/mese,,,1.501 - 2.000 &euro;,True,30 m²,2,1,Piano terra,piano terra,piano terra,,Via Andrea Doria,43.9806,8.1558,Laigueglia,Savona,Liguria,,Italia,,,"terrazzo, arredato",Autonomo,,,2480.0,agency,Affiliato Fondocasa - Alassio,agenzia,https://www.immobiliare.it/agenzie-immobiliari/2480/fondocasa-alassio/,1720438818.0,Terrazzo,https://pwm.im-cdn.it/image/1720438818/xxs-c.jpg,https://pwm.im-cdn.it/image/1720438818/m-c.jpg,https://pwm.im-cdn.it/image/1720438818/xxl.jpg,Appartamento,
110440751,8eb8562f-0dc4-567d-ad22-8e5d2e707143,"Bilocale piazza Dante 1, Centro, Noli",https://www.immobiliare.it/annunci/110440751/,spvgrx88,ad,14,Appartamento,rent,False,False,premium,False,False,,,prezzo su richiesta,,,Prezzo su richiesta,False,65 m²,2,1,1°,1,1,,Piazza Dante,44.2064,8.4165,Noli,Savona,Liguria,Centro,Italia,,in palazzo storico a 30 metri dal mare,"esposizione esterna, impianto tv centralizzato, arredato",Autonomo,,"mare, panoramica, db_feature.view.id_9, db_feature.view.id_10",212384.0,constructor,De Vincenti Costruzioni srl,Impresa Edile,https://www.immobiliare.it/imprese-edili/212384/de-vincenti-costruzioni/,1494522373.0,Vista,https://pwm.im-cdn.it/image/1494522373/xxs-c.jpg,https://pwm.im-cdn.it/image/1494522373/m-c.jpg,https://pwm.im-cdn.it/image/1494522373/xxl.jpg,Appartamento,
109103365,17f50f58-3305-5be8-8395-226755b3fd31,"Trilocale via Aurelia 460, Centro, Loano",https://www.immobiliare.it/annunci/109103365/,spvfgxyg,ad,14,Appartamento,rent,False,False,premium,False,False,,,prezzo su richiesta,,,Prezzo su richiesta,False,80 m²,3,1,1°,1,1,,Via Aurelia,44.1204,8.2492,Loano,Savona,Liguria,Centro,Italia,,LOANO TRILOCALE IN AFFITTO TURISTICO CIN 009034C2PE9CGQBI,"porta blindata, esposizione esterna, balcone, impianto tv con parabola satellitare, arredato",Autonomo,,,222730.0,agency,Loacasa,agenzia,https://www.immobiliare.it/agenzie-immobiliari/222730/loacasa-loano/,1469050159.0,5,https://pwm.im-cdn.it/image/1469050159/xxs-c.jpg,https://pwm.im-cdn.it/image/1469050159/m-c.jpg,https://pwm.im-cdn.it/image/1469050159/xxl.jpg,Appartamento,
102296658,a0e3d5ad-91d7-5a9c-854b-d72171450059,"Trilocale via Valle 40, Celle Ligure Pecorile, Celle Ligure",https://www.immobiliare.it/annunci/102296658/,spyh6913,ad,14,Appartamento,rent,False,False,premium,False,False,,2200.0,€ 2.200/mese,,,oltre 2.000 &euro;,True,65 m²,3,1,"2°, con ascensore",2,2,True,Via Valle,44.3465,8.5492,Celle Ligure,Savona,Liguria,Celle Ligure Pecorile,Italia,,,"esposizione esterna, balcone, impianto tv centralizzato, arredato",Autonomo,,,185920.0,agency,Agenzia Repetto,agenzia,https://www.immobiliare.it/agenzie-immobiliari/185920/agenzia-repetto-celle-ligure/,1308834228.0,,https://pwm.im-cdn.it/image/1308834228/xxs-c.jpg,https://pwm.im-cdn.it/image/1308834228/m-c.jpg,https://pwm.im-cdn.it/image/1308834228/xxl.jpg,Appartamento,
104253833,e1873cd6-1c55-5beb-bba9-3267bed252bb,"Trilocale via Camillo Benso di Cavour, Centro, Loano",https://www.immobiliare.it/annunci/104253833/,spvg5cpq,ad,14,Appartamento,rent,False,False,premium,False,False,,,prezzo su richiesta,,,Prezzo su richiesta,False,65 m²,3,1,2°,2,2,,Via Camillo Benso di Cavour,44.1277,8.2607,Loano,Savona,Liguria,Centro,Italia,,Loano Via Cavour CIN IT009034C26JGDU9KG,"porta blindata, esposizione esterna, impianto tv centralizzato, arredato",Autonomo,,,222730.0,agency,Loacasa,agenzia,https://www.immobiliare.it/agenzie-immobiliari/222730/loacasa-loano/,1524021841.0,c,https://pwm.im-cdn.it/image/1524021841/xxs-c.jpg,https://pwm.im-cdn.it/image/1524021841/m-c.jpg,https://pwm.im-cdn.it/image/1524021841/xxl.jpg,Appartamento,
119995244,20029102-af2c-598c-a2a9-4d8fcc304ef1,"Quadrilocale via Sabazia 34, Vado Centro, Vado Ligure",https://www.immobiliare.it/annunci/119995244/,spvgzgx2,ad,14,Appartamento,rent,False,False,premium,False,False,,,prezzo su richiesta,,,Prezzo su richiesta,False,97 m²,4,1,"1° piano, con ascensore",1 piano,1 piano,True,Via Sabazia,44.2722,8.43677,Vado Ligure,Savona,Liguria,Vado Centro,Italia,,,"porta blindata, balcone, arredato",Autonomo,,,9751.0,agency,Vadoalmare S.A.S.,agenzia,https://www.immobiliare.it/agenzie-immobiliari/9751/vadoalmare-vado-ligure/,1688988388.0,Salone,https://pwm.im-cdn.it/image/1688988388/xxs-c.jpg,https://pwm.im-cdn.it/image/1688988388/m-c.jpg,https://pwm.im-cdn.it/image/1688988388/xxl.jpg,Appartamento,
119861474,592394b6-e9f8-594b-99bb-00be27e19667,"Monolocale corso Europa 57, Via Roma, Borgo Barusso, Alassio",https://www.immobiliare.it/annunci/119861474/,spvf3cf0,ad,14,Appartamento,rent,False,False,premium,False,False,,3000.0,€ 3.000/mese,,,oltre 2.000 &euro;,True,35 m²,1,1,Piano rialzato,piano rialzato,piano rialzato,,Corso Europa,43.999,8.1656,Alassio,Savona,Liguria,"Via Roma, Borgo Barusso",Italia,,Monolocale 20 mt al mare,"porta blindata, esposizione esterna, arredato",Autonomo,,,2480.0,agency,Affiliato Fondocasa - Alassio,agenzia,https://www.immobiliare.it/agenzie-immobiliari/2480/fondocasa-alassio/,1684966438.0,Cucina,https://pwm.im-cdn.it/image/1684966438/xxs-c.jpg,https://pwm.im-cdn.it/image/1684966438/m-c.jpg,https://pwm.im-cdn.it/image/1684966438/xxl.jpg,Appartamento,
118877411,84ba42dc-0a21-530d-a282-5a2d472ba94f,"Monolocale Strada Statale 1 454, Vado Centro, Vado Ligure",https://www.immobiliare.it/annunci/118877411/,spy5b1wd,ad,14,Appartamento,rent,False,False,premium,False,False,,900.0,€ 900/mese,,,501 - 1000 &euro;,True,43 m²,1,1,"1° piano, con ascensore",1 piano,1 piano,True,Strada Statale 1,44.2616,8.4466,Vado Ligure,Savona,Liguria,Vado Centro,Italia,,,"porta blindata, balcone, arredato",Autonomo,1 in parcheggio/garage comune,"mare, panoramica, db_feature.view.id_9",9751.0,agency,Vadoalmare S.A.S.,agenzia,https://www.immobiliare.it/agenzie-immobiliari/9751/vadoalmare-vado-ligure/,1661841949.0,Cucina,https://pwm.im-cdn.it/image/1661841949/xxs-c.jpg,https://pwm.im-cdn.it/image/1661841949/m-c.jpg,https://pwm.im-cdn.it/image/1661841949/xxl.jpg,Appartamento,
116791377,f7469843-9c7a-5fb8-a91c-06d1bcc42a5e,"Bilocale via Vignette 109/36, Centro, Pietra Ligure",https://www.immobiliare.it/annunci/116791377/,spvghkdv,ad,14,Appartamento,rent,False,False,premium,False,False,,,prezzo su richiesta,,,Prezzo su richiesta,False,45 m²,2,1,"4°, con ascensore",4,4,True,Via Vignette,44.1468,8.2767,Pietra Ligure,Savona,Liguria,Centro,Italia,,Bilocale con ampia balconata,"esposizione esterna, balcone, terrazzo, impianto tv centralizzato, arredato",Centralizzato,,panoramica,81026.0,agency,Aurelia di Massa Carlo s.a.s.,agenzia,https://www.immobiliare.it/agenzie-immobiliari/81026/aurelia-pietra-ligure/,1620109329.0,Balcone,https://pwm.im-cdn.it/image/1620109329/xxs-c.jpg,https://pwm.im-cdn.it/image/1620109329/m-c.jpg,https://pwm.im-cdn.it/image/1620109329/xxl.jpg,Appartamento,
112018487,4b534d36-458a-5947-a3ac-43d81b9f3bf9,"Quadrilocale via Roma 47, Via Roma, Borgo Barusso, Alassio",https://www.immobiliare.it/annunci/112018487/,spvf3cfz,ad,14,Appartamento,rent,False,False,premium,False,False,,,prezzo su richiesta,,,Prezzo su richiesta,False,108 m²,4,2,"3°, con ascensore",3,3,True,Via Roma,44.0001,8.16669,Alassio,Savona,Liguria,"Via Roma, Borgo Barusso",Italia,,,"porta blindata, esposizione esterna, terrazzo, impianto tv con parabola satellitare, arredato",Autonomo,,panoramica,16017.0,agency,Broker - Servizi Immobiliari,agenzia,https://www.immobiliare.it/agenzie-immobiliari/16017/broker-alassio/,1525382463.0,IMG_0884.jpg,https://pwm.im-cdn.it/image/1525382463/xxs-c.jpg,https://pwm.im-cdn.it/image/1525382463/m-c.jpg,https://pwm.im-cdn.it/image/1525382463/xxl.jpg,Appartamento,
117134201,0bb599db-5120-5cac-b2e0-f851a95bdeb2,"Bilocale via della Ricostruzione 2, Centro, Pietra Ligure",https://www.immobiliare.it/annunci/117134201/,spvght1z,ad,14,Appartamento,rent,False,False,premium,False,False,,700.0,€ 700/mese,,,501 - 1000 &euro;,True,50 m²,2,1,2°,2,2,,Via della Ricostruzione,44.1498,8.2861,Pietra Ligure,Savona,Liguria,Centro,Italia,,BILOCALE DISPONIBILE PER AFFITTO TURISTICO A PIETRA LIGURE,"porta blindata, esposizione esterna, balcone, impianto tv con parabola satellitare, arredato",Autonomo,,mare,441579.0,agency,Calcasa S.N.C. Di Calcagno Elisa & C.,agenzia,https://www.immobiliare.it/agenzie-immobiliari/441579/calcasa-savona/,1627032011.0,Cucina,https://pwm.im-cdn.it/image/1627032011/xxs-c.jpg,https://pwm.im-cdn.it/image/1627032011/m-c.jpg,https://pwm.im-cdn.it/image/1627032011/xxl.jpg,Appartamento,
92641716,7845a50e-225a-5644-9079-d7136791a76e,"Trilocale via Aurelia, Varigotti, Finale Ligure",https://www.immobiliare.it/annunci/92641716/,spvgqffh,ad,14,Appartamento,rent,False,False,premium,False,False,,,prezzo su richiesta,,,Prezzo su richiesta,False,70 m²,3,1,2°,2,2,,Via Aurelia,44.1809,8.3854,Finale Ligure,Savona,Liguria,Varigotti,Italia,,Varigotti: locazione turistica sulla spiaggia,"porta blindata, esposizione interna, balcone, impianto tv centralizzato, arredato",Autonomo,,mare,227786.0,agency,Varigotti Immobiliare,agenzia,https://www.immobiliare.it/agenzie-immobiliari/227786/varigotti-immobiliare/,1403286045.0,Soggiorno,https://pwm.im-cdn.it/image/1403286045/xxs-c.jpg,https://pwm.im-cdn.it/image/1403286045/m-c.jpg,https://pwm.im-cdn.it/image/1403286045/xxl.jpg,Appartamento,
110125265,9e2852a5-4ddb-5646-9265-764c5192d513,"Quadrilocale buono stato, secondo piano, Vado Centro, Vado Ligure",https://www.immobiliare.it/annunci/110125265/,spy5b4cw,ad,14,Appartamento,rent,False,False,premium,False,False,,,prezzo su richiesta,,,Prezzo su richiesta,False,120 m²,4,1,"2°, con ascensore",2,2,True,Via Aurelia,44.2692,8.4397,Vado Ligure,Savona,Liguria,Vado Centro,Italia,,APPARTAMENTO VISTA MARE VADO LIGURE,"porta blindata, esposizione esterna, armadio a muro, balcone, terrazzo, impianto tv centralizzato, arredato",Autonomo,,"mare, panoramica",236920.0,agency,Non Solo Affitti Di Carla Gentile,agenzia,https://www.immobiliare.it/agenzie-immobiliari/236920/non-solo-affitti-savona/,1488071779.0,Balcone,https://pwm.im-cdn.it/image/1488071779/xxs-c.jpg,https://pwm.im-cdn.it/image/1488071779/m-c.jpg,https://pwm.im-cdn.it/image/1488071779/xxl.jpg,Appartamento,
114135411,a1abfa67-1ba6-56e5-bd0e-9acab25d40c7,"Attico ottimo stato, 95 m², Centro Storico, Savona",https://www.immobiliare.it/annunci/114135411/,spyh145k,ad,15,Attico,rent,False,False,premium,False,False,,,prezzo su richiesta,,,Prezzo su richiesta,False,95 m²,4,1,"4°, con ascensore",4,4,True,Via Antonio Baglietto,44.3087,8.486,Savona,Savona,Liguria,Centro Storico,Italia,,ATTICO DARSENA SAVONA,"fibra ottica, videocitofono, impianto di allarme, porta blindata, esposizione esterna, armadio a muro, balcone, terrazzo, arredato",Autonomo,,panoramica,236920.0,agency,Non Solo Affitti Di Carla Gentile,agenzia,https://www.immobiliare.it/agenzie-immobiliari/236920/non-solo-affitti-savona/,1579702521.0,Vista,https://pwm.im-cdn.it/image/1579702521/xxs-c.jpg,https://pwm.im-cdn.it/image/1579702521/m-c.jpg,https://pwm.im-cdn.it/image/1579702521/xxl.jpg,Attico - Mansarda,
105248267,177f7691-a793-59d3-8082-3f745fb90434,"Bilocale corso Europa 11, Borghetto Santo Spirito",https://www.immobiliare.it/annunci/105248267/,spvfgwsr,ad,14,Appartamento,rent,False,False,premium,False,False,,650.0,€ 650/mese,,,501 - 1000 &euro;,True,25 m²,2,1,"3°, con ascensore",3,3,True,Corso Europa,44.1141,8.2457,Borghetto Santo Spirito,Savona,Liguria,,Italia,,Bilocale verso Loano a 50 mt dal mare,"balcone, arredato",Assente,,,185206.0,agency,Abimar,agenzia,https://www.immobiliare.it/agenzie-immobiliari/185206/abimar-borghetto-santo-spirito/,1383455095.0,,https://pwm.im-cdn.it/image/1383455095/xxs-c.jpg,https://pwm.im-cdn.it/image/1383455095/m-c.jpg,https://pwm.im-cdn.it/image/1383455095/xxl.jpg,Appartamento,
102164452,168d9c4c-786d-583f-adad-b20d5ed15132,"Bilocale via Adelasia 101, Via Roma, Borgo Barusso, Alassio",https://www.immobiliare.it/annunci/102164452/,spvf3fhh,ad,14,Appartamento,rent,False,False,premium,False,False,,,prezzo su richiesta,,,Prezzo su richiesta,False,50 m²,2,1,4°,4,4,,VIA ADELASIA,44.001,8.16838,Alassio,Savona,Liguria,"Via Roma, Borgo Barusso",Italia,,,"balcone, piscina, arredato",Assente,1 in parcheggio/garage comune,mare,16017.0,agency,Broker - Servizi Immobiliari,agenzia,https://www.immobiliare.it/agenzie-immobiliari/16017/broker-alassio/,1303346948.0,2) vista su golfo.jpeg,https://pwm.im-cdn.it/image/1303346948/xxs-c.jpg,https://pwm.im-cdn.it/image/1303346948/m-c.jpg,https://pwm.im-cdn.it/image/1303346948/xxl.jpg,Appartamento,
75288328,ea078160-4c2e-5bbe-a137-72ea3a8b4ecb,"Bilocale buono stato, terzo piano, Via Roma, Borgo Barusso, Alassio",https://www.immobiliare.it/annunci/75288328/,spvf3f5s,ad,14,Appartamento,rent,False,False,premium,False,False,,,prezzo su richiesta,,,Prezzo su richiesta,False,50 m²,2,1,"3°, con ascensore",3,3,True,Via Don Giovanni Boselli,44.0011,8.1678,Alassio,Savona,Liguria,"Via Roma, Borgo Barusso",Italia,,"Rif. B2 Alassio, bilocale 50 metri dal mare.","balcone, impianto tv con parabola satellitare, arredato",Autonomo,,mare,100314.0,agency,Immobiliare DaVinci ,agenzia,https://www.immobiliare.it/agenzie-immobiliari/100314/da-vinci-alassio/,827953338.0,Soggiorno,https://pwm.im-cdn.it/image/827953338/xxs-c.jpg,https://pwm.im-cdn.it/image/827953338/m-c.jpg,https://pwm.im-cdn.it/image/827953338/xxl.jpg,Appartamento,
